Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2
Waves,"North Indian, Mughlai, Chinese, Beverages",1600," Adchini, New Delhi",4.0,244,4.0,249,https://www.zomato.com/ncr/waves-adchini,"A-4, Sarvodaya Enclave, Adchini, New Delhi",9.19651E+11,28.53846679,77.19898582,"Chicken Grilled Sandwich, Butter Chicken Pizza, Peri Fries, Kit Kat Shake, Nachos, Shakes"
Cafe Canteen,"Cafe, Continental, Italian, North Indian, Beverages",800," Jail Road, New Delhi",4.0,305,4.3,164,https://www.zomato.com/ncr/cafe-canteen-jail-road-new-delhi,"E 57, WZ 5, Ground Floor, Guru Nanak Pura, Jail Road, New Delhi",9.19239E+11,28.63254081,77.09813677,"Awesome Food, Hygiene, Food Quality, Good Food, Service, Taste"
Panx Pizza,"Pizza, Fast Food",500," Kalkaji, New Delhi",4.0,167,3.9,1262,https://www.zomato.com/ncr/panx-pizza-kalkaji-new-delhi,"Shop 73, Ground Floor, Opposite Hanuman Mandir, Kalkaji, New Delhi",9.199E+11,28.53500502,77.26015963,"Stuffed Sandwich, White Pasta, Mocha, Cappuccino, Hot Chocolate, Sandwiches"
Vaishno Amritsari Naan - Satish Dhaba,North Indian,300," IP Extension, New Delhi",4.0,396,3.8,2,https://www.zomato.com/ncr/vaishno-amritsari-naan-satish-dhaba-ip-extension-new-delhi,"G-12, Aggarwal Tower, Local Shopping Complex 2, Near AVB Public School, IP Extension, New Delhi",9.19312E+11,28.6279506,77.30789926,"Amazing Food with Best Price, Hygienic Food, Good Wifi, Good Quality Food, Family Crowd, Customizable Food"
Khanna Ki Rasoi,"North Indian, Beverages, Fast Food",300," Chander Nagar, New Delhi",4.0,234,4.0,1690,https://www.zomato.com/ncr/khanna-ki-rasoi-chander-nagar-new-delhi,"H.no-28, 3rd Floor, Radhey Puri Extension, Near Marry Convent School, Chander Nagar, New Delhi",9.19958E+11,28.6548555,77.291887,"Dahi Ke Sholey, Virgin Mojito, Mocktails, Chilly Chicken, Spring Rolls, Gulab Jamun"
Kabooze,"North Indian, Chinese, Continental",2500," Greater Kailash 2 (GK2), New Delhi",4.0,372,3.4,32,https://www.zomato.com/ncr/kabooze-greater-kailash-gk-2-new-delhi,"M 4, Greater Kailash (GK) 2, New Delhi",9.19561E+11,28.53435789,77.24344242,"Veg Tandoori Momo, Spicy Chicken, Tawa Roti, Chicken Tikka, Momos"
Anant Foods,"North Indian, Chinese, Mughlai, Momos",600," Sector 72, Noida",4.0,217,3.3,893,https://www.zomato.com/ncr/anant-foods-1-sector-72-noida,"Shop 3, Gate 1 Market, Sector 115, Sorkha, Near Sector 72, Noida",9.19999E+11,28.57547676,77.39952184,"Paneer Tikka Masala, Garlic Naan, Starters, Dal Makhni"
Ocean Blue,"North Indian, Chinese, Street Food, Italian, Fast Food, Mughlai, Beverages",1100," Kaushambi, Ghaziabad",4.0,150,3.5,22,https://www.zomato.com/ncr/ocean-blue-kaushambi-ghaziabad,"Hotel Blue Stone, Plot 5, Kaushambi, Ghaziabad",9.18179E+11,28.63453745,77.32689332,"Avocado Salad, Spaghetti Pasta, Hummus, Shakes, Coffee"
Garden House Cafe & Health Kitchen,"Cafe, Healthy Food, Fast Food",600," Shahpur Jat, New Delhi",4.0,177,3.8,402,https://www.zomato.com/ncr/garden-house-cafe-health-kitchen-1-shahpur-jat-new-delhi,"418-A Designers Street, Shahpur Jat, New Delhi",9.1956E+11,28.548583,77.213139,"Malai Mushroom, Chilli Chicken Dry, Chicken Lababdar, Honey Chilli Potatoes, Kebabs, Roti"
Vatika,"North Indian, Oriental, Mughlai, Beverages",650," Charmwood Village, Faridabad",4.0,277,4.0,1460,https://www.zomato.com/ncr/vatika-charmwood-village-faridabad,"Vatika Complex, Eros Garden, Surajkund Road, Charmwood Village, Faridabad",9.19999E+11,28.49210235,77.29229819,"Plum Cake, Aloo Patty, Kit Kat Shake, Pastries, Cookies, Cakes"
Creme N Crisp,"Bakery, Fast Food, Desserts, Beverages, Mithai",400," Gole Market, New Delhi",4.0,342,4.1,2621,https://www.zomato.com/ncr/creme-n-crisp-gole-market-new-delhi,"97, Bangla Sahib Road, Gole Market, New Delhi",9.11123E+11,28.63298693,77.20838729,"Chicken Handi Korma, Chicken Tikka Fry, Murgh Changezi, Mutton Masala, Kadahi Paneer, Kadai Chicken"
Veer Ji Malai Chap Wale,"North Indian, Rolls",300," Sector 7, Gurgaon",4.0,246,3.6,5573,https://www.zomato.com/ncr/veer-ji-malai-chap-wale-sector-7,"Plot 6PA, New Colony, Circular Road, Sector 7, Gurgaon",9.19812E+11,28.46825951,77.01575909,"Honey Chilli Potatoes, Cocktail, Hakka Noodles, Chicken Wings, Spring Roll, Chicken Tikka"
The Blue Door Cafe,"Beverages, European, Italian, Desserts",1700," Khan Market, New Delhi",4.0,1108,3.9,107,https://www.zomato.com/ncr/the-blue-door-cafe-khan-market-new-delhi,"66, Middle Lane, Khan Market, New Delhi",9.11125E+11,28.59994297,77.22669337,"Freshly Made Sweets, Free Sweet Tastings, Authentic Sweets, Nice/Colourful Packaging, Spacious Seating Area, Parking Space Available"
Kaiser,"North Indian, Mughlai, Biryani, Rolls",700," Sector 50, Gurgaon",4.0,472,3.9,5169,https://www.zomato.com/ncr/kaiser-sector-50,"Shop 11A, Samaspur Village, Sector 51, Near Sector 50, Gurgaon",9.1813E+11,28.42532884,77.06758372,"Relish quintessential Indian teatime snacks with a modern twist including Mister Chai’s Punjabi Samosa,Bhajia, Gur Para, Mumbai Toastie Sandwich, teacakes, cookies and more.

Starts at INR 1950 |...Read More"
Janak Taste Budz,"Chinese, Rolls, Mughlai, North Indian",750," Janakpuri, New Delhi",4.0,164,4.0,736,https://www.zomato.com/ncr/janak-taste-budz-1-janakpuri-new-delhi,"B2B /1, L Type, Corner Shop, Janakpuri, New Delhi",9.17304E+11,28.63215442,77.09099974,"Bang for the Buck, Cordial Staff, Not very Crowded, Elegantly Decorated, Great Recommendations, Sitting"
Darjeeling Steamers,"Chinese, Nepalese, Tea, Beverages",500," Shahpur Jat, New Delhi",4.0,170,4.3,1039,https://www.zomato.com/ncr/darjeeling-steamers-shahpur-jat-new-delhi,"252/1, 2nd Floor, Near Bank of India, Shahpur Jat, New Delhi",9.196E+11,28.548438,77.211131,"Economical, Best Place, Food Quality, Good Food, Staff, Delicious Food"
Balaji Vegetarian Paradise,"North Indian, Chinese",350," Sushant Shopping Arcade, Sushant Lok, Gurgaon, Gurgaon",4.0,191,3.8,1040,https://www.zomato.com/ncr/balaji-vegetarian-paradise-sushant-lok-gurgaon,"H-14, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon",9.11243E+11,28.46124606,77.07946356,"Crispy Corn Basket, Tandoori Paneer Momos, Achari Soya Chaap, Peri Fries, Chicken Malai Tikka, Spring Rolls"
The Munching Co.,"North Indian, Rolls, Fast Food, Chinese",350," Jail Road, New Delhi",4.0,106,4.1,985,https://www.zomato.com/ncr/the-munching-co-jail-road-new-delhi,"E-1/C, Near Sukho Khalsa School, Jail Road, New Delhi",9.19821E+11,28.63405249,77.09745549,"Dal Punjabi, Egg Maggi, Masala Dosa, Cheesecake, Paneer Tikka, Chutney"
Desi Rasoi Food,"South Indian, North Indian, Chinese, Mughlai",400," Sector 44, Noida",4.0,254,3.3,708,https://www.zomato.com/ncr/desi-rasoi-food-sector-44-noida,"Amarpali Sapphire, Basement Market, Sector 45, Near Sector 44, Noida",9.17407E+11,28.54867825,77.34411813,"Peri Chicken, Sangria, Cocktail, Chicken Malai Tikka, Virgin Mojito, Nachos"
Masha - The Record Room,"North Indian, Chinese, Italian, Middle Eastern",1200," Hauz Khas Village, New Delhi",4.0,902,3.6,122,https://www.zomato.com/ncr/masha-the-record-room-hauz-khas-village-new-delhi,"9-A, 1st Floor, Hauz Khas Village, New Delhi",9.1954E+11,28.55410388,77.19445255,"Serving Staff, Relaxed Atmosphere, Family Place, Portion Size, Seating, Great Place"
Sona Sweets Sri Udipi Restaurant,"North Indian, South Indian, Street Food, Desserts, Fast Food, Beverages, Chinese",400," Nehru Place, New Delhi",4.0,460,4.3,1214,https://www.zomato.com/ncr/sona-sweets-sri-udipi-restaurant-nehru-place-new-delhi,"G-1-27, Saraswati House, Nehru Place, New Delhi",9.11126E+11,28.54848653,77.25168049,"Manchurian, Momos, White Sauce Pasta, Shakes, Noodles, Burger"
Nerdy Dino,"Momos, Chinese, Fast Food, Beverages",500," Janakpuri, New Delhi",4.0,114,3.9,43,https://www.zomato.com/ncr/nerdy-dino-janakpuri-new-delhi,"C4B-302, Groud Floor, Maharaja Surajmal Lane, Janakpuri, New Delhi",9.18803E+11,28.61898648,77.09178966,"Macaroon, Mango Cheesecake, Chocolate Dessert, Desserts, Cake, Breads"
The Dessert Studio,"Bakery, Desserts",400," Civil Lines, New Delhi",4.0,226,4.1,497,https://www.zomato.com/ncr/the-dessert-studio-civil-lines-new-delhi,"24, Alipur Road, Civil Lines, New Delhi",9.19812E+11,28.68329753,77.22217452,"Spaghetti Bolognese, Tandoori Momos, Sandwiches, White Sauce Pasta, Nachos, Burgers"
Grubhouse Cafe,"Italian, Chinese, Sandwich, Burger, Rolls, Momos, Pizza, Beverages",500," Mayur Vihar Phase 1, New Delhi",4.0,189,3.8,2111,https://www.zomato.com/ncr/grubhouse-cafe-mayur-vihar-new-delhi,"D 33, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",9.19311E+11,28.60915448,77.29506724,"Pav Bhaji, Chocolate Shake, Dimsums, Cheesecake, Soup, Chicken"
Pinjore,"Mughlai, North Indian, Asian, Pasta, Pizza, Momos, Desserts, Beverages",1900," East Patel Nagar, New Delhi",4.0,164,3.9,155,https://www.zomato.com/ncr/pinjore-east-patel-nagar-new-delhi,"1/4, Ground Floor, East Patel Nagar, New Delhi",9.1114E+11,28.645393,77.170254,"Tandoori Paneer Momos, Kurkure Momo, Butter Naan, Dal Makhni, Paneer Tikka, Snacks"
Brewtoast,"Italian, Fast Food, Beverages",450," Lajpat Nagar 4, New Delhi",4.0,167,4.1,650,https://www.zomato.com/ncr/brewtoast-lajpat-nagar-4-new-delhi,"Shop 3, C 17, Lajpat Nagar 4, New Delhi",9.19812E+11,28.5621159,77.24440064,"Balcony Area, Beautiful View, Calm, Authentic Food, Cozy Place, Decor"
Lama Kitchen,"Nepalese, Tibetan, Asian",700," Hauz Khas Village, New Delhi",4.0,380,3.9,374,https://www.zomato.com/ncr/lama-kitchen-hauz-khas-village-new-delhi,"2nd Floor, 50 A, Hauz Khas Village, New Delhi",9.19811E+11,28.55361384,77.19435867,"Peanut Butter Waffle, Oreo Waffle, Crepes, Nutella Waffle, Kit Kat Shake, Oreo Shake"
The Waffle Co.,Desserts,300," Vijay Nagar, New Delhi",4.0,265,4.3,2103,https://www.zomato.com/ncr/the-waffle-co-vijay-nagar-new-delhi,"G 24, Hudson Lane, Vijay Nagar, New Delhi",9.19911E+11,28.6951063,77.20313787,"Matki Chicken, Momo Platter, Tandoori Mushrooms, Kurkure Momo, Panneer Butter Masala, Chilly Chicken"
Pizza King,"Pizza, Fast Food",500," Badarpur Border, Faridabad",4.0,253,3.9,132,https://www.zomato.com/ncr/pizza-king-badarpur-border-faridabad,"Shop 5, Kernal Market, Jaitpur 2, Badarpur Border, Faridabad",9.2E+11,28.50827105,77.33441256,"Chocolate Mousse, Beers, Cocktail, Drink, Chicken Wings, Meat"
Singh Chicken & Fish Corner,"North Indian, Mughlai, Seafood",650," Sector 14, Gurgaon",4.0,372,4.0,1270,https://www.zomato.com/ncr/singh-chicken-fish-corner-sector-14,"Opposite HUDA Office, Old Delhi Road, Sector 14, Gurgaon",9.19999E+11,28.47810025,77.04652268,"Soya Chaap, Spring Roll, Garlic Naan, Butter Chicken, Cheesecake, Dal Makhani"
KAP's Restro Bar & Cafe,"North Indian, Chinese, Mughlai, Fast Food, Finger Food, Beverages",1200," Vasant Square Mall, Vasant Kunj, New Delhi",4.0,93,4.5,186,https://www.zomato.com/ncr/kaps-restro-bar-cafe-vasant-kunj-new-delhi,"Shop 41, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi",9.18826E+11,28.52480578,77.15665285,"Truffle Shake, Paneer Patty Burger, Fish Platter, Bbq Pizza, Pancake, Waffles"
The Belgian Waffle Co.,"Desserts, Beverages",300," Sector 50, Noida",4.0,206,4.2,6808,https://www.zomato.com/ncr/the-belgian-waffle-co-sector-50-noida,"B-1/19, Main Market, Sector 50, Noida",9.19312E+11,28.570642,77.362044,"Blueberry Yogurt, Grilled Chicken Meal, Smoothies, Omelette, Juice, Pancakes"
The Calorie Kitchen,"Healthy Food, Continental, Modern Indian",700," Good Earth City Center, Sector 50, Gurgaon",4.0,343,3.9,3345,https://www.zomato.com/ncr/the-calorie-kitchen-sector-50,"2nd Floor, Good Earth City Center, Sector 50, Gurgaon",9.188E+11,28.42127893,77.05319837,"Casual Seating Area, Cute Little Place, Polite Staff, Reasonable Prices, Prompt Service, Timely Service"
Social Affaire,"Continental, American, Italian, North Indian, Chinese, Thai",2100," Karol Bagh, New Delhi",4.0,177,3.0,191,https://www.zomato.com/ncr/social-affaire-1-karol-bagh-new-delhi,"17A/12, Ground Floor, Pusa Road, Near Metro Pillar 98, 99, Karol Bagh, New Delhi",9.2E+11,28.64516653,77.1902911,"Portions, Main Course, Great Food, Good Food, Menu, Staff"
Panda Wokk,"Chinese, Thai, Seafood",1000," Greater Kailash 3 (GK3), New Delhi",4.0,183,4.1,3052,https://www.zomato.com/ncr/panda-wokk-greater-kailash-gk-3-new-delhi,"23-24, Near HDFC Bank, Masjid Moth, Greater Kailash 3 (GK 3), New Delhi",9.11141E+11,28.53768361,77.23914854,"Lip Smacking Food, Economical, Reasonable Prices, Tasty Food, Seating, Good Service"
Nivetha Dosa Corner,"South Indian, Chinese",200," Rohini, New Delhi",4.0,350,4.1,10300,https://www.zomato.com/ncr/nivetha-dosa-corner-rohini-new-delhi,"Shop 349, Block A 1, Dividing Road 6 &7, Rohini, New Delhi",9.19081E+11,28.70840142,77.11131312,"Cashless Payments, Best Staff, Customizable Dishes, Weekend Brunch, Good Music, Recommended Place"
Sardarji Malai Chaap Wale,"North Indian, Rolls",300," Subhash Nagar, New Delhi",4.0,549,3.8,4687,https://www.zomato.com/ncr/sardarji-malai-chaap-wale-subhash-nagar-new-delhi,"Shop 7, Subhash Nagar, New Delhi",9.19314E+11,28.63783116,77.11353801,"Best Location, Live Singing, Rooftop, Singer, Awesome Music, Cosy Place"
White Hart Pizza,"Pizza, Fast Food, Desserts",400," Vasundhara, Ghaziabad",4.0,271,4.2,8600,https://www.zomato.com/ncr/white-hart-pizza-vasundhara-ghaziabad,"Near Agrasen Chowk, Vasundhara, Ghaziabad",9.1991E+11,28.65313395,77.35373586,"Location, Courteous Staff, Main Course, Great Place, Good Food, Ambience"
Kanwarji's,"Street Food, Chinese, North Indian, Mithai",300," Chandni Chowk, New Delhi",4.0,348,4.2,18,https://www.zomato.com/ncr/kanwarjis-chandni-chowk-new-delhi,"1972-1973, Corner Gali Paranthe, Opposite Central Bank, Chandni Chowk, New Delhi",9.11165E+11,28.65631881,77.2306855,"Mughlai Food, Chicken Curry, Fish Tikka, Tandoori Chicken"
New Minar,"North Indian, Mughlai",1300," M Block Market, Greater Kailash 1 (GK1), New Delhi",4.0,379,4.2,1531,https://www.zomato.com/ncr/new-minar-greater-kailash-gk-1-new-delhi,"M-65, M Block Market, Greater Kailash (GK 1), New Delhi",9.1981E+11,28.55088087,77.23437589,"Gun Powder Dosa, Plain Masala Dosa, Vada Sambar, Raj Kachori, Spring Roll"
Ds Dosa Factory,"South Indian, Chinese, North Indian",700," Vaishali, Ghaziabad",4.0,332,3.9,1112,https://www.zomato.com/ncr/ds-dosa-factory-vaishali-ghaziabad,"Plot 1, Ground Floor, Near Mahagun Mall, Vaishali, Ghaziabad",9.19811E+11,28.64413727,77.33473442,"Aloo Poori, Rabri Faluda, Matar Kulcha, Raj Kachori, Idli, Dosa"
Anupam Sweet,"Chinese, South Indian, Street Food, Mithai",400," Sector 15, Faridabad",4.0,407,4.2,5262,https://www.zomato.com/ncr/anupam-sweet-sector-15-faridabad,"SCF 74, Sector 15 Market, Sector 15, Faridabad",9.11294E+11,28.3948816,77.32219577,"Good Portions, Polite Staff, Price, Ambience, Experience, Quality"
Rajindra Refreshment Corner,"North Indian, Street Food",150," Karampura, New Delhi",4.0,172,3.9,95,https://www.zomato.com/ncr/rajindra-refreshment-corner-karampura-new-delhi,"Opposite Milan Cinema, Karampura, New Delhi",9.2E+11,28.66230844,77.14657713,"Weekend Brunch, Good Wifi, Elaborate Menu, Student Crowd, Customizable Food, Fresh Food"
Tasty Mornings,"North Indian, Chinese, Sandwich, Burger, Healthy Food, Beverages",500," Sector 62, Noida",4.0,195,3.4,131,https://www.zomato.com/ncr/tasty-mornings-sector-62-noida,"RN34, Block B, Sector 62, Noida",9.19819E+11,28.6188359,77.3705141,"Chingri Pulao, Kasha Mangsho, Bhetki Paturi, Authentic Bengali Food, Thali, Biryani"
Bijoli Grill,"Bengali, Chinese, Rolls",800," Good Earth City Center, Sector 50, Gurgaon",4.0,293,3.9,1610,https://www.zomato.com/ncr/bijoli-grill-sector-50,"Shop 156/143, Good Earth City Center, Opposite Malibu Town, Sector 50, Gurgaon",9.11244E+11,28.42122585,77.0531692,"Breakfast, Quick Service, Preparation, Value for Money, Packaging, Taste"
Standard Corner,North Indian,150," Rajinder Nagar, New Delhi",4.0,208,4.3,1533,https://www.zomato.com/ncr/standard-corner-rajinder-nagar-new-delhi,"99, Old Rajinder Nagar, Near Rajinder Nagar, New Delhi",9.11126E+11,28.64022759,77.18503028,"Customizations Available, Plenty of Vegetarian Options, Chirpy Crowd, Economical, Cozy Ambiance, Cordial Staff"
Love Grill,"Italian, Fast Food, Beverages",700," Delhi University-GTB Nagar, New Delhi",4.0,254,3.9,110,https://www.zomato.com/ncr/love-grill-delhi-university-gtb-nagar-new-delhi,"Shop 1, CSC DDA Market, Hudson Lane, Delhi University-GTB Nagar, New Delhi",9.17835E+11,28.69446,77.20517,"Get a complimentary night, earn up to 50% of spends as points at 250+ restaurants & much more. Know more"
Juneja's Eating Plaza,"North Indian, Chinese, Fast Food, Rolls",500," Lodhi Colony, New Delhi",4.0,360,4.0,1058,https://www.zomato.com/ncr/junejas-eating-plaza-lodhi-colony-new-delhi,"74, Mehar Chand Market, Lodhi Colony, New Delhi",9.11125E+11,28.58445989,77.22660251,"Coffee and Doughnuts, Choco Walnut Cake, Paneer Puff, Strawberry Cake, Vanilla Cake, White Forest Cake"
Cake For You,"Bakery, Desserts",300," DLF Phase 4, Gurgaon",4.0,301,4.0,2209,https://www.zomato.com/ncr/cake-for-you-dlf-phase-4,"Plot 448, Sector 27, Near Supermart 1, DLF Phase 4, Gurgaon",9.19711E+11,28.4643601,77.08997011,"Concept, Friendly Staff, Owner, Cafe, Great Place, Ambience"
Bob's,"Cafe, Beverages, Fast Food",400," Nirvana Courtyard, Sector 50, Gurgaon",4.0,172,4.2,503,https://www.zomato.com/bobsshakesin,"C-21, Nirvana Courtyard, Nirvana Country, Sector 50, Gurgaon",9.19812E+11,28.41395568,77.0655429,"Tandoori Veg Platter, Murgh Malai Tikka, Chicken Tikka Pizza, Veg Spring Rolls, Honey Chilli Potatoes, Chicken 65"
Prime Street Cafe,"North Indian, Chinese, Italian, Pizza, Mughlai, Fast Food, Beverages",1000," Connaught Place, New Delhi",4.0,1475,3.9,71,https://www.zomato.com/ncr/prime-street-cafe-connaught-place-new-delhi,"12/13, 1st Floor, F- Block, Inner Circle, Opposite Rajiv Chowk Metro Gate 5, Connaught Place, New Delhi",9.11144E+11,28.63155027,77.22050652,"Chicken Momos, Pasta, Starters, Paneer Tikka, Biryani"
The Food Workshop,"North Indian, Chinese, Fast Food, Continental, Beverages",700," Raj Nagar, Ghaziabad",4.0,549,4.0,3350,https://www.zomato.com/ncr/the-food-workshop-raj-nagar-ghaziabad,"C 84, RDC, Near Petrol Pump, Raj Nagar, Ghaziabad",9.11204E+11,28.67699112,77.44288713,"Punjabi Chicken, Andhra Chicken Curry, Chicken 65, Palak Paneer, Mutton Curry, Chilli Potatoes"
Aromas of Pind,"North Indian, Chinese, Kebab, Italian, Mughlai, Beverages",700," Mathura Road, New Delhi",4.0,623,4.0,1860,https://www.zomato.com/ncr/aromas-of-pind-mathura-road-new-delhi,"A38, Mohan Cooperative, Mathura Road, New Delhi",9.18528E+11,28.51719692,77.29582523,"Chicken Burrah, Chicken Soup, Tawa Chicken, Panner Tikka, Kebabs, Mutton"
Kays Bar-Be-Que,"North Indian, Mughlai, Seafood",800," Ashok Vihar Phase 1, New Delhi",4.0,380,4.0,1366,https://www.zomato.com/ncr/kays-bar-be-que-ashok-vihar-new-delhi,"29, Community Center, Ashok Vihar Phase 1, New Delhi",9.11127E+11,28.6932961,77.17302706,"Bang for the Buck, Elegantly Decorated, Cozy Ambiance, Economical, Polite Staff, Great Recommendations"
Amigos Kitchen And Grill,"North Indian, Fast Food",800," Raj Nagar, Ghaziabad",4.0,69,3.9,273,https://www.zomato.com/ncr/amigos-kitchen-and-grill-raj-nagar-ghaziabad,"B 34, RDC, Raj Nagar, Ghaziabad",9.19354E+11,28.67375512,77.44362138,"Matar Mushroom, Veg Tandoori Platter, Mixed Vegetables, Chicken Rara, Dum Biryani, Afghani Chicken"
Mohinga The Taste of Myanmar,"Burmese, Momos, Beverages",500," Safdarjung, New Delhi",4.0,71,4.0,175,https://www.zomato.com/ncr/mohinga-the-taste-of-myanmar-safdarjung-new-delhi,"Shop 2, 70E, Humayunpur, Safdarjung, New Delhi",9.17983E+11,28.5614663,77.19378166,"Changezi Chicken, Chicken Korma, Rumali Roti, Veg Biryani"
Qwick Grab Kathi Rolls & More,"Rolls, Beverages",300," Chander Nagar, New Delhi",4.0,197,4.1,11400,https://www.zomato.com/ncr/qwick-grab-kathi-rolls-more-chander-nagar-new-delhi,"Shop 1, 2nd Floor, Satnam Park, Chander Nagar, New Delhi",9.18861E+11,28.655117,77.282173,"Comfort Food, Great Recommendations, Hygiene, Worth the Money, Good Food"
Amma Mess,"South Indian, North Indian, Chettinad",400," Karol Bagh, New Delhi",4.0,262,4.3,3174,https://www.zomato.com/ncr/amma-mess-karol-bagh-new-delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",9.19819E+11,28.64715498,77.19195273,Quirky Decor Incorporating A Small Library And Few Board Games
Our Story Pub By Sherlock's,"North Indian, Mughlai, Chinese, Fast Food",1800," Sector 18, Noida",4.0,667,3.8,156,https://www.zomato.com/ncr/our-story-pub-by-sherlocks-sector-18-noida,"G-38, 1st Floor, Sector 18, Noida",9.17017E+11,28.56939767,77.32370351,"Kheer, Honey Chilli Potatoes, Drink, Mushroom, Raita, Starters"
Fiery Grillss,"North Indian, Chinese, Thai, Continental, Mughlai, Fast Food, Desserts, Beverages",850," Crown Plaza Mall, Sector 15, Faridabad, Faridabad",4.0,374,4.0,4123,https://www.zomato.com/ncr/fiery-grillss-sector-15-faridabad,"6, Lower Ground Floor, Crown Plaza Mall, Sector 15, Faridabad",9.2E+11,28.39811379,77.31288247,"Butter Chicken, Butter Naan, Dal Makhni, Chicken Tikka, Pasta, Noodles"
Chaskaa,"Chinese, North Indian, Fast Food",400," Anand Vihar, New Delhi",4.0,484,4.1,7622,https://www.zomato.com/ncr/chaskaa-anand-vihar-new-delhi,"Kamal Complex, Local Shopping Centre, Surajmal Vihar, Anand Vihar, New Delhi",9.11143E+11,28.65982102,77.30652329,"Roll Mushrooms, Mango Cooler, Brownie Sizzler, Kiwi Mojito, Summer Cooler, Banoffee Pie"
Pipeline Cafe,"Cafe, Italian, Chinese",800," Satyaniketan, New Delhi",4.0,700,3.9,652,https://www.zomato.com/ncr/pipeline-cafe-satyaniketan-new-delhi,"Shop 37, 2nd Floor, Satyaniketan, New Delhi",9.2E+11,28.58809639,77.16785375,"Gourmet Sandwich, Belgian Fries, Mushroom Patty, Mushroom Sandwich, Hot Coffee, Onion Rings"
Big Fat Sandwich,"American, Pizza, Sandwich, Fast Food, Salad, Beverages, Desserts",1000," Hauz Khas, New Delhi",4.0,521,4.0,3642,https://www.zomato.com/ncr/big-fat-sandwich-hauz-khas-new-delhi,"A 15/A, Market Lane, Block E, Hauz Khas, New Delhi",9.11149E+11,28.55297713,77.20773518,"Grilled Chicken, Wine, Salads, Desserts, Coffee, Drinks"
Culinaria By Pikwik,"North Indian, Chinese, Continental, Thai",1000," Pitampura, New Delhi",4.0,156,3.9,611,https://www.zomato.com/ncr/culinaria-by-pikwik-pitampura-new-delhi,"66, Shakti Vihar, Pitampura, New Delhi",9.1729E+11,28.69405783,77.13062737,"Lahori Chicken, Jeera Rice, Honey Chilli Potato, Paneer Tikka, Pasta, Pizza"
Yummy Tummy,"North Indian, Mughlai",400," Sector 72, Noida",4.0,169,3.6,1121,https://www.zomato.com/ncr/yummy-tummy-sector-72-noida,"SD-08, Near 24/7 Fitness Gym, Sector 116, Near Sector 72, Noida",9.1886E+11,28.56875076,77.39512235,"Waffles, Virgin Mojito, Juice, Nachos, White Sauce Pasta, Chocolate"
Cafe Russmunch,"Fast Food, Desserts, Beverages, Italian",500," Pitampura, New Delhi",4.0,347,4.0,919,https://www.zomato.com/ncr/cafe-russmunch-pitampura-new-delhi,"8, Chanderlok Enclave, Pitampura, New Delhi",9.19812E+11,28.69033678,77.13559885,"Chicken Fried Momos, Cheesecake, Chicken Tikka, Biryani"
Bawarchi Baba,"North Indian, Chinese, Mughlai, South Indian, Fast Food, Biryani",600," Amrapali Dream Valley, Greater Noida",4.0,157,3.9,2155,https://www.zomato.com/ncr/bawarchi-baba-amrapali-dream-valley-greater-noida,"LG 18, Lower Ground, Icon Leisure Valley, Techzone 4, Amarpali Dream Valley, Greater Noida",9.1993E+11,28.58698649,77.43842192,"Chocolate Silk, Chocochip Cake, Truffle Pastries, Paneer Puff, Red Velvet Cake, Cakes"
Devan's,"Coffee, Tea",300," Lodhi Colony, New Delhi",4.0,52,3.9,146,https://www.zomato.com/ncr/devans-lodhi-colony-new-delhi,"131, Khanna Market, Lodhi Colony, New Delhi",9.11125E+11,28.5799369,77.2219498,"Soya Chaap Masala, Panneer Butter Masala, Oreo Shake, Spring Roll, Mocktails, White Sauce Pasta"
The Reset,"Asian, Italian, North Indian",1200," Rohini, New Delhi",4.0,524,3.7,102,https://www.zomato.com/ncr/the-reset-rohini-new-delhi,"3, Pocket F/19, Sector 8, Rohini, New Delhi",9.11147E+11,28.69976004,77.11832609,"Death by Chocolate, Tiramisu, Lasagna, Pastas, Pizzas, Desserts"
Ego Obsession,"Italian, Pizza, Pasta, Desserts, Beverages",1900," Community Centre, New Friends Colony, New Delhi",4.0,315,4.0,82,https://www.zomato.com/ncr/ego-obsession-new-friends-colony-new-delhi,"4, Community Centre, New Friends Colony, New Delhi",9.11126E+11,28.56233617,77.26844966,"Get a complimentary night, earn up to 50% of spends as points at 250+ restaurants & much more. Know more"
Pasta La Vista,"Italian, Beverages",400," Yusuf Sarai, New Delhi",4.0,745,4.1,8746,https://www.zomato.com/ncr/pasta-la-vista-yusuf-sarai-new-delhi,"S-4, Oriental House, Gulmohar Enclave, Near Kotak Mahindra Bank, Yusuf Sarai, New Delhi",9.19354E+11,28.55773553,77.20802587,"Very Cheap, Desi Vibes, Pocket Friendly, Delivery Time, Value for Money, Chef"
